,college_name,score_type,seat_type,branch,max,min,Max Rank,Min Rank
4935,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,SC,Information Technology,87.1226124,86.9511499,38631,39145
4936,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,OPEN,Computer Engineering,91.5409302,85.5965895,25376,43209
4937,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,88.6475955,85.6827453,34056,42950
4938,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,SC,Computer Engineering,86.9511499,86.9511499,39145,39145
4939,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",MHT-CET,OPEN,Computer Engineering,92.8198061,83.2493822,21539,50251
4940,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,SC,Computer Engineering,87.5451435,85.9566804,37363,42129
4941,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,SC,Computer Engineering,88.3304859,85.606492,35007,43179
4942,"Thadomal Shahani Engineering College, Bandra, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,86.8356112,86.8356112,39492,39492
4943,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",MHT-CET,OPEN,Computer Engineering,88.024958,85.8567675,35924,42428
4944,"A. P. Shah Institute of Technology, Thane",MHT-CET,MI-MH,Computer Engineering,89.7209567,84.8685155,30836,45393
4945,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,OPEN,Information Technology,96.8434161,83.2284916,9468,50313
4946,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",MHT-CET,OPEN,Computer Engineering,90.5561883,84.8614274,28330,45414
4947,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,88.5350016,85.9566804,34394,42129
4948,"Usha Mittal Institute of Technology SNDT  Women's University, Mumbai",MHT-CET,OPEN,Information Technology,93.5685145,83.3246679,19293,50025
4949,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OBC,Computer Engineering,86.9511499,85.6913808,39145,42925
4950,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",MHT-CET,ST,Computer Engineering,86.3472937,86.3472937,40957,40957
4951,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OBC,Information Technology,87.985064,85.0880607,36043,44734
4952,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,SC,Information Technology,89.2748671,84.6390824,32174,46081
4953,"St. Francis Institute of Technology,Borivali, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,91.9143087,83.4474115,24256,49656
4954,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,89.0980466,84.1506751,32704,47547
4955,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",MHT-CET,OPEN,Information Technology,88.0563059,82.6733861,35830,51979
4956,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",MHT-CET,OPEN,Information Technology,89.0325033,84.2697705,32901,47189
4957,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",MHT-CET,MI,Computer Engineering,93.3586337,81.4109415,19923,55766
4958,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,ST,Information Technology,85.9566804,85.9566804,42129,42129
4959,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,86.8356112,84.1506751,39492,47547
4960,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,OPEN,Computer Engineering,87.0728364,83.4474115,38780,49656
4961,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,MI-MH,Electronics and Telecommunication Engg,88.4857211,83.6868736,34541,48938
4962,"A. P. Shah Institute of Technology, Thane",MHT-CET,OPEN,Information Technology,90.8078665,83.6470757,27575,49057
4963,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OPEN,Information Technology,90.5561883,83.6868736,28330,48938
4964,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",MHT-CET,MI,Computer Engineering,99.1583146,72.5765063,2524,82269
4965,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OBC,Computer Engineering,87.0274997,84.2332613,38916,47299
4966,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,OPEN,Information Technology,86.8132394,84.3826019,39559,46851
4967,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",MHT-CET,OBC,Computer Engineering,86.9511499,84.8614274,39145,45414
4968,"A. P. Shah Institute of Technology, Thane",MHT-CET,OPEN,Information Technology,90.269681,83.6470757,29190,49057
4969,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,MI,Computer Engineering,97.1042658,76.5571858,8686,70327
4970,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,88.795558,83.2284916,33612,50313
4971,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,ST,Electronics and Telecommunication Engg,85.2978814,85.2978814,44105,44105
4972,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,SC,Information Technology,85.8567675,84.8614274,42428,45414
4973,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,OPEN,Information Technology,87.1226124,83.2284916,38631,50313
4974,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,85.8374792,84.5764555,42486,46269
4975,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OPEN,Information Technology,87.0828062,83.4797216,38750,49560
4976,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,OBC,Computer Engineering,85.8567675,84.5764555,42428,46269
4977,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OPEN,Information Technology,92.0451859,81.8334533,23863,54498
4978,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,85.6827453,84.8614274,42950,45414
4979,"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",MHT-CET,OPEN,Computer Engineering,89.5427623,82.4069575,31370,52778
4980,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,SC,Information Technology,85.0880607,84.9772018,44734,45067
4981,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,SC,Computer Engineering,85.6396122,84.2697705,43080,47189
4982,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,OBC,Computer Engineering,86.402198,83.4797216,40792,49560
4983,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OPEN,Information Technology,89.2369593,81.4109415,32288,55766
4984,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,SC,Computer Engineering,85.5965895,84.0809188,43209,47756
4985,"Usha Mittal Institute of Technology SNDT  Women's University, Mumbai",MHT-CET,OBC,Computer Engineering,86.8132394,82.8743796,39559,51376
4986,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,OBC,Information Technology,85.7225489,84.1495823,42831,47550
4987,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,OBC,Electronics and Telecommunication Engg,87.6299679,83.4797216,37109,49560
4988,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",MHT-CET,OPEN,Information Technology,86.402198,83.1650789,40792,50503
4989,"New Horizon Institute of Technology & Management, Thane",MHT-CET,OPEN,Computer Engineering,87.8843875,81.4109415,36345,55766
4990,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,OBC,Computer Engineering,86.3666603,80.9298585,40899,57209
4991,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,OBC,Computer Engineering,85.6396122,83.1461738,43080,50560
4992,"St. Francis Institute of Technology,Borivali, Mumbai",MHT-CET,MI,Computer Engineering,94.4462825,77.0666918,16660,68799
4993,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,86.5576404,80.9298585,40326,57209
4994,"New Horizon Institute of Technology & Management, Thane",MHT-CET,OPEN,Computer Engineering,88.786703,81.4109415,33639,55766
4995,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OPEN,Information Technology,84.1949276,84.1949276,47414,47414
4996,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,ST,Computer Engineering,84.1949276,84.1949276,47414,47414
4997,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,SC,Information Technology,84.1506751,84.1506751,47547,47547
4998,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,ST,Computer Engineering,84.1506751,84.1506751,47547,47547
4999,"New Horizon Institute of Technology & Management, Thane",MHT-CET,ST,Computer Engineering,84.1495823,84.1495823,47550,47550
5000,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",MHT-CET,SC,Computer Engineering,84.2697705,83.8902317,47189,48328
5001,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,SC,Computer Engineering,87.3244115,80.8718313,38025,57383
5002,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,ST,Information Technology,84.0382056,84.0382056,47884,47884
5003,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,ST,Information Technology,84.0382056,84.0382056,47884,47884
5004,"A. P. Shah Institute of Technology, Thane",MHT-CET,OPEN,Computer Engineering,88.9568225,78.6657067,33128,64002
5005,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,SC,Information Technology,85.0880607,82.59776,44734,52205
5006,"Don Bosco Institute of Technology, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,90.5279576,79.4751328,28415,61573
5007,"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,83.9142978,83.4474115,48256,49656
5008,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",MHT-CET,OPEN,Computer Engineering,90.8511759,80.2788844,27445,59162
5009,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",MHT-CET,MI,Computer Engineering,90.269681,79.5386869,29190,61383
5010,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,OBC,Computer Engineering,84.0382056,83.3246679,47884,50025
5011,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,SC,Computer Engineering,83.6470757,83.6470757,49057,49057
5012,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,SC,Information Technology,83.6470757,83.6470757,49057,49057
5013,"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,86.5233044,79.5386869,40429,61383
5014,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,SC,Information Technology,84.6390824,82.3797757,46081,52859
5015,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,OBC,Information Technology,84.8888044,81.4109415,45332,55766
5016,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OBC,Information Technology,83.4797216,83.4797216,49560,49560
5017,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,SC,Information Technology,83.4474115,83.4474115,49656,49656
5018,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",MHT-CET,OPEN,Computer Engineering,83.3246679,83.3246679,50025,50025
5019,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",MHT-CET,SC,Computer Engineering,83.3246679,83.3246679,50025,50025
5020,"Bharati Vidyapeeth College of Engineering,  Navi Mumbai",MHT-CET,ST,Computer Engineering,83.1461738,83.1461738,50560,50560
5021,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OBC,Information Technology,83.1461738,83.1461738,50560,50560
5022,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,OPEN,Information Technology,84.8888044,81.9995261,45332,54000
5023,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,OPEN,Information Technology,87.2818426,80.6330675,38153,58099
5024,"Atharva College of Engineering,Malad(West),Mumbai",MHT-CET,OPEN,Computer Engineering,84.2697705,82.3877908,47189,52835
5025,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,OBC,Information Technology,83.6470757,81.984042,49057,54047
5026,"Lokmanya Tilak College of Engineering, Kopar Khairane, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,85.8567675,80.0233531,42428,59929
5027,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,ST,Computer Engineering,83.1461738,82.8743796,50560,51376
5028,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,OBC,Computer Engineering,82.9381616,82.9381616,51184,51184
5029,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",MHT-CET,ST,Electrical Engineering,82.9381616,82.9381616,51184,51184
5030,"Lokmanya Tilak College of Engineering, Kopar Khairane, Navi Mumbai",MHT-CET,MI,Computer Engineering,91.2502999,78.0555027,26248,65832
5031,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,OBC,Computer Engineering,83.1461738,82.6809987,50560,51956
5032,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,SC,Information Technology,83.2284916,82.4069575,50313,52778
5033,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,87.0728364,79.5947693,38780,61214
5034,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",MHT-CET,OPEN,Information Technology,89.0594645,79.1079584,32820,62675
5035,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",MHT-CET,OBC,Computer Engineering,82.6809987,82.6809987,51956,51956
5036,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,85.5965895,78.106229,43209,65680
5037,"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",MHT-CET,OPEN,Information Technology,83.1461738,81.9995261,50560,54000
5038,"St. Francis Institute of Technology,Borivali, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,84.8685155,80.2788844,45393,59162
5039,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",MHT-CET,OBC,Computer Engineering,82.6733861,82.1909278,51979,53426
5040,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",MHT-CET,OPEN,Information Technology,82.3877908,82.3877908,52835,52835
5041,"Usha Mittal Institute of Technology SNDT  Women's University, Mumbai",MHT-CET,SC,Computer Engineering,85.8374792,79.0746326,42486,62775
5042,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,88.1677532,79.0746326,35495,62775
5043,"Usha Mittal Institute of Technology SNDT  Women's University, Mumbai",MHT-CET,ST,Information Technology,83.2284916,81.0304563,50313,56907
5044,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",MHT-CET,MI-MH,Computer Engineering,84.8614274,80.2788844,45414,59162
5045,"Terna Engineering College, Nerul, Navi Mumbai",MHT-CET,SC,Computer Engineering,85.0225065,77.0311313,44931,68905
5046,"Vidyalankar Institute of Technology,Wadala, Mumbai",MHT-CET,SC,Electronics and Telecommunication Engg,84.8685155,78.5792977,45393,64261
5047,"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",MHT-CET,OPEN,Computer Engineering,84.3826019,80.4540499,46851,58637
5048,"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",MHT-CET,ST,Computer Engineering,81.9995261,81.9995261,54000,54000
5049,"New Horizon Institute of Technology & Management, Thane",MHT-CET,ST,Computer Engineering,81.9995261,81.9995261,54000,54000
5050,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",MHT-CET,OPEN,Information Technology,87.0274997,79.4729608,38916,61580
5051,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,ST,Information Technology,81.8334533,81.8334533,54498,54498
5052,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,89.1304347,76.5675144,32607,70296
5053,"Usha Mittal Institute of Technology SNDT  Women's University, Mumbai",MHT-CET,OBC,Information Technology,83.3155184,79.5386869,50052,61383
5054,"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,83.4797216,78.1473584,49560,65557
5055,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",MHT-CET,MI,Information Technology,91.7615919,78.0555027,24714,65832
5056,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",MHT-CET,OPEN,Computer Engineering,82.9381616,80.3744535,51184,58875
5057,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",MHT-CET,SC,Computer Engineering,81.5143923,81.5143923,55456,55456
5058,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",MHT-CET,OBC,Computer Engineering,82.6809987,79.5309168,51956,61406
5059,"Don Bosco Institute of Technology, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,86.2682985,77.1458362,41194,68561
5060,"Don Bosco Institute of Technology, Mumbai",MHT-CET,OPEN,Electronics and Telecommunication Engg,86.0140851,78.2814198,41956,65154
